#date	close
1513977152.67	1026.87
1513977155.16	1026.23
1513977157.65	1026.23
1513977160.13	1026.21
1513977271.91	1025.66
1513977274.4	1025.62
1513977276.88	1025.64
1513977279.37	1025.64
1513977281.86	1025.65
1513977426.01	1025.76
1513977486.93	1025.62
1513977547.86	1025.56
1513977608.78	1025.37
1513977669.7	1025.44
1513977730.63	1025.51
1513977791.55	1025.54
1513977852.47	1025.58
1513977913.39	1025.57
1513977974.32	1025.58
1513978035.25	1025.60
1513978096.17	1025.66
1513978157.09	1025.57
1513978218.02	1025.56
1513978278.93	1025.58
1513978339.86	1025.48
1513978400.78	1025.52
1513978461.7	1025.56
1513978522.62	1025.52
1513978583.55	1025.53
1513978644.47	1025.55
1513978705.39	1025.58
1513978766.31	1025.58
1513978827.22	1025.57
1513978888.15	1025.56
1513978949.08	1025.53
1513979010.0	1025.59
1513979070.92	1025.56
1513979131.85	1025.60
1513979192.79	1025.62
1513979253.71	1025.73
1513979314.63	1025.72
1513979375.56	1025.67
1513979436.48	1025.72
1513979497.4	1025.76
1513979558.33	1025.80
1513979619.25	1025.84
1513979680.18	1025.84
1513979741.1	1025.83
1513979802.02	1025.91
1513979862.94	1025.90
1513979923.86	1025.84
1513979984.78	1025.75
1513980045.71	1025.84
1513980106.63	1025.82
1513980167.56	1025.75
1513980228.48	1025.77
1513980289.4	1025.76
1513980350.33	1025.75
1513980411.25	1025.67
1513980472.17	1025.68
1513980533.09	1025.68
1513980594.02	1025.71
1513980654.94	1025.69
1513980715.86	1025.73
1513980776.78	1025.81
1513980837.7	1025.73
1513980898.62	1025.72
1513980959.54	1025.68
1513981020.47	1025.65
1513981081.39	1025.67
1513981142.3	1025.76
1513981203.23	1025.80
1513981264.15	1025.76
1513981325.07	1025.74
1513981386.0	1025.65
1513981446.92	1025.70
1513981507.84	1025.66
1513981568.76	1025.62
1513981629.69	1025.60
1513981690.61	1025.63
1513981751.54	1025.63
1513981812.46	1025.60
1513981873.38	1025.62
1513981934.3	1025.58
1513981995.22	1025.55
1513982056.15	1025.49
1513982117.07	1025.41
1513982178.0	1025.38
1513982238.92	1025.39
1513982299.84	1025.39
1513982360.76	1025.37
1513982421.69	1025.43
1513982482.61	1025.43
1513982543.54	1025.42
1513982604.45	1025.42
1513982665.38	1025.41
1513982726.3	1025.43
1513982787.23	1025.53
1513982848.14	1025.51
1513982909.07	1025.45
1513982969.99	1025.50
1513983030.91	1025.37
1513983091.83	1025.46
1513983152.76	1025.41
1513983213.68	1025.43
1513983274.6	1025.39
1513983335.53	1025.45
1513983396.44	1025.36
1513983457.36	1025.33
1513983518.29	1025.28
1513983579.21	1025.38
1513983640.13	1025.33
1513983701.06	1025.32
1513983761.98	1025.35
1513983822.9	1025.26
1513983883.83	1025.25
1513983944.75	1025.27
1513984005.67	1025.28
1513984066.59	1025.26
1513984127.51	1025.21
1513984188.44	1025.20
1513984249.36	1025.20
1513984310.29	1025.21
1513984371.21	1025.19
1513984432.14	1025.16
1513984493.06	1025.15
1513984553.98	1025.10
1513984614.91	1025.04
1513984675.82	1025.01
1513984736.75	1025.10
1513984797.67	1025.11
1513984858.6	1025.13
1513984919.52	1025.11
1513984980.44	1025.16
1513985041.37	1025.14
1513985102.29	1025.11
1513985163.21	1025.10
1513985224.13	1025.10
1513985285.05	1025.07
1513985345.97	1025.10
1513985406.89	1025.09
1513985467.81	1025.12
1513985528.73	1025.19
1513985589.66	1025.13
1513985650.59	1025.06
1513985711.53	1025.02
1513985772.46	1024.88
1513985833.38	1024.91
1513985894.3	1024.91
1513985955.22	1024.96
1513986016.15	1024.99
1513986077.07	1024.97
1513986137.99	1024.98
1513986198.91	1024.91
1513986259.83	1024.87
1513986320.75	1024.89
1513986381.68	1024.88
1513986442.6	1024.88
1513986503.52	1024.82
1513986564.44	1024.82
1513986625.36	1024.88
1513986686.29	1024.89
1513986747.21	1024.82
1513986808.14	1024.90
1513986869.05	1024.98
1513986929.97	1024.90
1513986990.9	1024.87
1513987051.82	1024.88
1513987112.75	1024.94
1513987173.67	1025.00
1513987234.6	1025.04
1513987295.52	1024.94
1513987356.44	1024.96
1513987417.36	1024.92
1513987478.3	1024.98
1513987539.22	1024.99
1513987600.14	1024.94
1513987661.06	1024.89
1513987721.98	1024.82
1513987782.89	1024.76
1513987843.81	1024.79
1513987904.74	1024.75
1513987965.66	1024.78
1513988026.58	1024.77
1513988087.5	1024.80
1513988148.43	1024.78
1513988209.35	1024.73
1513988270.27	1024.77
1513988331.18	1024.76
1513988392.11	1024.70
1513988453.03	1024.74
1513988513.96	1024.72
1513988574.88	1024.70
1513988635.8	1024.64
1513988696.72	1024.62
1513988757.64	1024.64
1513988818.56	1024.65
1513988879.48	1024.62
1513988940.4	1024.70
1513989001.32	1024.73
1513989062.85	1024.70
1513989123.16	1024.71
1513989184.08	1024.65
1513989245.01	1024.70
1513989305.93	1024.68
1513989366.86	1024.65
1513989427.79	1024.65
1513989488.71	1024.66
1513989549.64	1024.69
1513989610.57	1024.68
1513989671.49	1024.74
1513989732.42	1024.67
1513989793.34	1024.68
1513989854.27	1024.67
1513989915.21	1024.67
1513989976.15	1024.60
1513990037.07	1024.57
1513990097.99	1024.64
1513990158.91	1024.60
1513990219.84	1024.58
1513990280.76	1024.58
