date	close
1513830545.11	15.37
1513830550.77	15.35
1513830556.42	15.33
1513830562.08	15.30
1513830567.73	15.27
1513830573.38	15.25
1513830579.04	15.22
1513830584.68	15.18
1513830590.33	15.16
1513830595.99	15.14
1513830601.65	15.12
1513830607.29	15.10
1513830612.94	15.08
1513830618.6	15.06
1513830624.25	15.04
1513830629.91	15.01
1513830643.47	14.97
1513830664.94	14.90
1513830670.6	14.90
1513830676.25	16.00
1513830681.91	16.68
1513830687.55	17.03
1513830693.21	17.24
1513830698.86	17.36
1513830704.52	17.43
1513830710.16	17.48
1513830715.82	17.51
1513830721.47	17.53
1513830727.13	17.55
1513830732.78	17.56
1513830738.43	17.56
1513830744.08	17.58
1513830749.74	17.58
1513830755.39	17.58
1513830761.05	17.59
1513830766.69	17.59
1513830772.35	17.60
1513830778.0	17.60
1513830784.78	17.61
1513830790.43	17.61
1513830796.09	17.62
1513830800.61	17.62
1513830861.66	17.66
1513830922.71	17.68
1513830983.74	17.70
1513831044.79	17.71
1513831105.84	17.72
1513831166.88	17.73
1513831227.92	17.74
1513831288.97	17.74
1513831350.01	17.74
1513831411.07	17.74
1513831472.12	17.73
1513831533.16	17.74
1513831594.21	17.74
1513831655.26	17.74
1513831716.32	17.74
1513831777.37	17.74
1513831838.41	17.74
1513831899.46	17.74
1513831960.51	17.74
1513832021.54	17.74
1513832082.59	17.74
1513832143.63	17.75
1513832204.68	17.74
1513832265.72	17.74
1513832326.76	17.73
1513832387.79	17.72
1513832448.83	17.72
1513832509.88	17.73
1513832570.93	17.72
1513832631.97	17.72
1513832693.02	17.71
1513832754.06	17.72
1513832815.09	17.72
1513832876.15	17.72
1513832937.2	17.71
1513832998.24	17.71
1513833059.29	17.71
1513833120.35	17.71
1513833181.39	17.71
1513833242.44	17.71
1513833303.49	17.71
1513833364.53	17.71
1513833425.58	17.71
1513833486.61	17.71
1513833547.67	17.71
1513833608.72	17.72
1513833669.77	17.71
1513833730.81	17.71
1513833791.86	17.71
1513833852.91	17.72
1513833913.96	17.72
1513833974.99	17.72
1513834036.04	17.72
1513834097.08	17.72
1513834158.13	17.72
1513834219.16	17.73
1513834280.2	17.72
1513834341.23	17.72
1513834402.28	17.73
1513834463.32	17.72
1513834524.35	17.72
1513834585.4	17.72
1513834646.44	17.71
1513834707.49	17.72
1513834768.52	17.72
1513834829.56	17.72
1513834890.6	17.72
1513834951.64	17.73
1513835012.69	17.73
1513835073.72	17.72
1513835134.76	17.73
1513835195.81	17.73
1513835256.85	17.72
1513835317.88	17.72
1513835378.93	17.73
1513835439.98	17.72
1513835501.02	17.73
1513835562.07	17.73
1513835623.12	17.73
1513835684.16	17.72
1513835745.19	17.73
1513835806.23	17.73
1513835867.28	17.73
1513835928.31	17.73
1513835989.36	17.73
1513836050.39	17.73
1513836111.44	17.73
1513836172.48	17.73
1513836233.53	17.73
1513836294.56	17.73
1513836355.61	17.74
1513836416.65	17.74
1513836477.7	17.74
1513836538.74	17.74
1513836599.79	17.74
1513836660.82	17.74
1513836721.87	17.75
1513836782.9	17.75
1513836843.94	17.75
1513836904.99	17.74
1513836966.04	17.74
1513837027.08	17.74
1513837088.11	17.75
1513837149.16	17.75
1513837210.2	17.75
1513837271.23	17.76
1513837332.28	17.75
1513837393.33	17.75
1513837454.36	17.75
1513837515.41	17.76
1513837576.45	17.76
1513837637.5	17.76
1513837698.53	17.76
1513837759.57	17.76
1513837820.61	17.76
1513837881.64	17.76
1513837942.67	17.76
1513838003.72	17.76
1513838064.76	17.76
1513838125.81	17.76
1513838186.84	17.77
1513838247.88	17.76
1513838308.91	17.76
1513838369.96	17.76
1513838431.0	17.77
1513838492.05	17.77
1513838553.1	17.77
1513838614.13	17.77
1513838675.17	17.76
1513838736.21	17.77
1513838797.25	17.77
1513838858.3	17.77
1513838919.34	17.77
1513838980.39	17.77
1513839041.42	17.77
1513839102.46	17.78
1513839163.51	17.78
1513839224.54	17.78
1513839285.58	17.78
1513839346.63	17.78
1513839407.66	17.79
1513839468.71	17.79
1513839529.74	17.79
1513839590.78	17.79
1513839651.81	17.78
1513839712.86	17.78
1513839773.89	17.78
1513839834.93	17.78
1513839895.96	17.79
1513839957.01	17.79
1513840018.04	17.79
1513840079.09	17.79
1513840140.12	17.79
1513840201.16	17.79
1513840262.21	17.79
1513840323.24	17.79
1513840384.29	17.80
1513840445.32	17.80
1513840506.35	17.80
1513840567.4	17.80
1513840628.43	17.79
1513840689.47	17.80
1513840750.5	17.79
1513840811.54	17.79
1513840872.58	17.79
1513840933.63	17.80
1513840994.67	17.80
1513841055.7	17.80
1513841116.74	17.80
1513841177.79	17.80
1513841238.83	17.80
1513841299.86	17.79
1513841360.91	17.79
1513841421.94	17.80
1513841482.97	17.79
1513841544.01	17.79
1513841605.04	17.79
1513841666.07	17.78
1513841727.1	17.78
1513841788.14	17.79
1513841849.18	17.79
1513841910.21	17.78
1513841971.25	17.79
1513842032.29	17.78
1513842093.31	17.79
1513842154.35	17.79
1513842215.39	17.79
1513842276.42	17.79
1513842337.46	17.79
1513842398.49	17.79
1513842459.52	17.79
1513842520.55	17.78
1513842581.58	17.78
1513842642.61	17.78
1513842703.66	17.78
1513842764.69	17.78
1513842825.72	17.79
1513842886.76	17.79
1513842947.79	17.79
1513843008.83	17.78
1513843069.85	17.79
1513843130.88	17.79
1513843191.93	17.79
1513843252.95	17.79
1513843314.0	17.79
1513843375.04	17.79
1513843436.07	17.79
1513843497.12	17.79
1513843558.16	17.79
1513843619.2	17.79
1513843680.24	17.79
1513843741.29	17.79
1513843802.32	17.79
1513843863.36	17.78
1513843924.41	17.78
1513843985.44	17.79
1513844046.49	17.79
1513844107.52	17.79
1513844168.56	17.78
1513844229.59	17.79
1513844290.62	17.78
1513844351.67	17.78
1513844412.7	17.79
1513844473.73	17.79
1513844534.78	17.79
1513844595.82	17.79
1513844656.85	17.79
1513844717.88	17.80
1513844778.93	17.80
1513844839.96	17.80
1513844900.99	17.79
1513844962.04	17.79
1513845023.07	17.80
1513845084.1	17.80
1513845145.15	17.79
1513845206.18	17.79
1513845267.22	17.79
1513845328.27	17.79
1513845389.3	17.79
1513845450.33	17.79
1513845511.37	17.79
1513845572.41	17.78
1513845633.45	17.79
1513845694.48	17.79
1513845755.53	17.79
1513845816.56	17.79
1513845877.61	17.79
1513845938.64	17.79
1513845999.68	17.79
1513846060.71	17.79
1513846121.74	17.79
1513846182.79	17.79
1513846243.81	17.79
1513846304.84	17.79
1513846365.89	17.79
1513846426.92	17.79
1513846487.96	17.80
1513846548.99	17.79
1513846610.04	17.79
1513846671.07	17.79
1513846732.1	17.79
1513846793.15	17.80
1513846854.19	17.80
1513846915.22	17.80
1513846976.27	17.80
1513847037.31	17.80
1513847098.35	17.80
1513847159.39	17.80
1513847220.44	17.80
1513847281.48	17.80
1513847342.52	17.79
1513847403.57	17.79
1513847464.62	17.79
1513847525.65	17.79
1513847586.7	17.79
1513847647.74	17.79
1513847708.79	17.79
1513847769.84	17.79
1513847830.88	17.79
1513847891.93	17.79
1513847952.98	17.80
1513848014.03	17.79
1513848075.07	17.79
1513848136.12	17.79
1513848197.17	17.79
1513848258.21	17.79
1513848319.26	17.79
1513848380.3	17.79
1513848441.35	17.79
1513848502.39	17.78
1513848563.43	17.78
1513848624.47	17.79
1513848685.52	17.78
1513848746.56	17.79
1513848807.59	17.79
1513848868.64	17.78
1513848929.68	17.78
1513848990.71	17.78
1513849051.76	17.78
1513849112.8	17.77
1513849173.83	17.77
1513849234.9	17.78
1513849295.94	17.78
1513849356.99	17.78
1513849418.03	17.77
1513849479.07	17.78
1513849540.12	17.78
1513849601.17	17.77
1513849662.21	17.77
1513849723.25	17.77
1513849784.29	17.77
1513849845.33	17.77
1513849906.37	17.76
1513849967.41	17.76
1513850028.46	17.76
1513850089.49	17.76
